State ID,State,Investment Type,Year,Country ID,Country,Investment
3,Baja California Sur,Nuevas inversiones,2013,xxa,Unknown,0.7445876002311707
3,Baja California Sur,Nuevas inversiones,2014,can,Canada,42.54365539550781
3,Baja California Sur,Nuevas inversiones,2014,col,Colombia,0.002810999983921647
3,Baja California Sur,Nuevas inversiones,2014,deu,Germany,0.0072610401548445225
3,Baja California Sur,Nuevas inversiones,2014,esp,Spain,4.199246883392334
3,Baja California Sur,Nuevas inversiones,2014,gbr,United Kingdom,43.7869873046875
3,Baja California Sur,Nuevas inversiones,2014,ita,Italy,0.3849666714668274
3,Baja California Sur,Nuevas inversiones,2014,nld,Netherlands,0.3976820409297943
3,Baja California Sur,Nuevas inversiones,2014,usa,United States,112.81986236572266
3,Baja California Sur,Nuevas inversiones,2015,aus,Australia,0.15195700526237488
3,Baja California Sur,Nuevas inversiones,2015,can,Canada,13.080039978027344
3,Baja California Sur,Nuevas inversiones,2015,esp,Spain,2.1554837226867676
3,Baja California Sur,Nuevas inversiones,2015,fra,France,1.2888798713684082
3,Baja California Sur,Nuevas inversiones,2015,gbr,United Kingdom,9.035046577453613
3,Baja California Sur,Nuevas inversiones,2015,ita,Italy,0.33204299211502075
3,Baja California Sur,Nuevas inversiones,2015,nld,Netherlands,1.2232002019882202
3,Baja California Sur,Nuevas inversiones,2015,usa,United States,248.40765380859375
3,Baja California Sur,Nuevas inversiones,2015,ven,Venezuela,0.1961890012025833
3,Baja California Sur,Nuevas inversiones,2016,arg,Argentina,0.18010911345481873
3,Baja California Sur,Nuevas inversiones,2016,can,Canada,19.672826766967773
3,Baja California Sur,Nuevas inversiones,2016,deu,Germany,0.35754600167274475
3,Baja California Sur,Nuevas inversiones,2016,esp,Spain,8.39077091217041
3,Baja California Sur,Nuevas inversiones,2016,fra,France,0.9983886480331421
3,Baja California Sur,Nuevas inversiones,2016,gbr,United Kingdom,4.185390472412109
3,Baja California Sur,Nuevas inversiones,2016,ita,Italy,0.3703010082244873
3,Baja California Sur,Nuevas inversiones,2016,usa,United States,134.92893981933594
3,Baja California Sur,Nuevas inversiones,2017,arg,Argentina,0.7973536849021912
3,Baja California Sur,Nuevas inversiones,2017,can,Canada,20.659751892089844
3,Baja California Sur,Nuevas inversiones,2017,chn,China,4.341846942901611
3,Baja California Sur,Nuevas inversiones,2017,esp,Spain,2.6995999813079834
3,Baja California Sur,Nuevas inversiones,2017,fra,France,0.5208740830421448
3,Baja California Sur,Nuevas inversiones,2017,gbr,United Kingdom,-3.5769193172454834
3,Baja California Sur,Nuevas inversiones,2017,ita,Italy,0.756668210029602
3,Baja California Sur,Nuevas inversiones,2017,usa,United States,374.7269287109375
3,Baja California Sur,Nuevas inversiones,2017,xxa,Unknown,1.2002631425857544
3,Baja California Sur,Nuevas inversiones,2018,arg,Argentina,1.0367743968963623
3,Baja California Sur,Nuevas inversiones,2018,aus,Australia,11.469451904296875
3,Baja California Sur,Nuevas inversiones,2018,can,Canada,27.685680389404297
3,Baja California Sur,Nuevas inversiones,2018,che,Switzerland,-2.6483967304229736
3,Baja California Sur,Nuevas inversiones,2018,chn,China,6.327874660491943
3,Baja California Sur,Nuevas inversiones,2018,deu,Germany,0.7276631593704224
3,Baja California Sur,Nuevas inversiones,2018,esp,Spain,-1.4629660844802856
3,Baja California Sur,Nuevas inversiones,2018,fra,France,0.12203782051801682
3,Baja California Sur,Nuevas inversiones,2018,gbr,United Kingdom,1.6678284406661987
3,Baja California Sur,Nuevas inversiones,2018,isr,Israel,0.12733645737171173
3,Baja California Sur,Nuevas inversiones,2018,ita,Italy,0.022676659747958183
3,Baja California Sur,Nuevas inversiones,2018,usa,United States,328.7237243652344
3,Baja California Sur,Nuevas inversiones,2018,xxa,Unknown,-6.007355213165283
3,Baja California Sur,Nuevas inversiones,2019,arg,Argentina,0.5686272978782654
3,Baja California Sur,Nuevas inversiones,2019,aus,Australia,0.44964614510536194
3,Baja California Sur,Nuevas inversiones,2019,can,Canada,9.314533233642578
3,Baja California Sur,Nuevas inversiones,2019,chl,Chile,0.04174228012561798
3,Baja California Sur,Nuevas inversiones,2019,chn,China,2.5627193450927734
3,Baja California Sur,Nuevas inversiones,2019,deu,Germany,1.448168158531189
3,Baja California Sur,Nuevas inversiones,2019,esp,Spain,22.051189422607422
3,Baja California Sur,Nuevas inversiones,2019,fra,France,0.20655670762062073
3,Baja California Sur,Nuevas inversiones,2019,gbr,United Kingdom,0.737646758556366
3,Baja California Sur,Nuevas inversiones,2019,ita,Italy,0.005985199939459562
3,Baja California Sur,Nuevas inversiones,2019,nld,Netherlands,41.23174285888672
3,Baja California Sur,Nuevas inversiones,2019,usa,United States,314.6812744140625
3,Baja California Sur,Nuevas inversiones,2019,ven,Venezuela,0.046939119696617126
3,Baja California Sur,Nuevas inversiones,2019,xxa,Unknown,0.6737363338470459
3,Baja California Sur,Nuevas inversiones,2020,arg,Argentina,0.6954829692840576
3,Baja California Sur,Nuevas inversiones,2020,can,Canada,25.731327056884766
3,Baja California Sur,Nuevas inversiones,2020,chn,China,3.2574970722198486
3,Baja California Sur,Nuevas inversiones,2020,deu,Germany,-0.04407785087823868
3,Baja California Sur,Nuevas inversiones,2020,esp,Spain,2.251718282699585
3,Baja California Sur,Nuevas inversiones,2020,fra,France,0.8965550661087036
3,Baja California Sur,Nuevas inversiones,2020,gbr,United Kingdom,13.83582878112793
3,Baja California Sur,Nuevas inversiones,2020,ita,Italy,0.591184139251709
3,Baja California Sur,Nuevas inversiones,2020,nld,Netherlands,1.0776665210723877
3,Baja California Sur,Nuevas inversiones,2020,rus,Russia,0.1277526468038559
3,Baja California Sur,Nuevas inversiones,2020,usa,United States,368.7301940917969
3,Baja California Sur,Nuevas inversiones,2020,xxa,Unknown,0.00195181998424232
3,Baja California Sur,Nuevas inversiones,2021,arg,Argentina,0.1455772966146469
3,Baja California Sur,Nuevas inversiones,2021,aus,Australia,-0.0033656100276857615
3,Baja California Sur,Nuevas inversiones,2021,bra,Brazil,0.3090500235557556
3,Baja California Sur,Nuevas inversiones,2021,can,Canada,23.656822204589844
3,Baja California Sur,Nuevas inversiones,2021,chn,China,5.8145904541015625
3,Baja California Sur,Nuevas inversiones,2021,col,Colombia,0.6724984049797058
3,Baja California Sur,Nuevas inversiones,2021,deu,Germany,1.2679975032806396
3,Baja California Sur,Nuevas inversiones,2021,esp,Spain,2.7429096698760986
3,Baja California Sur,Nuevas inversiones,2021,fra,France,2.8132967948913574
3,Baja California Sur,Nuevas inversiones,2021,gbr,United Kingdom,15.230169296264648
3,Baja California Sur,Nuevas inversiones,2021,isr,Israel,0.2825966775417328
3,Baja California Sur,Nuevas inversiones,2021,ita,Italy,-0.11467535048723221
3,Baja California Sur,Nuevas inversiones,2021,nld,Netherlands,1.499910831451416
3,Baja California Sur,Nuevas inversiones,2021,usa,United States,1026.2054443359375
3,Baja California Sur,Nuevas inversiones,2021,xxa,Unknown,0.8241024613380432
3,Baja California Sur,Nuevas inversiones,2021,zaf,South Africa,0.4502200484275818
3,Baja California Sur,Nuevas inversiones,2022,arg,Argentina,0.35313212871551514
3,Baja California Sur,Nuevas inversiones,2022,aus,Australia,1.4026908874511719
3,Baja California Sur,Nuevas inversiones,2022,bra,Brazil,0.10107321292161942
3,Baja California Sur,Nuevas inversiones,2022,can,Canada,29.561786651611328
3,Baja California Sur,Nuevas inversiones,2022,chl,Chile,0.29881995916366577
3,Baja California Sur,Nuevas inversiones,2022,chn,China,10.571139335632324
3,Baja California Sur,Nuevas inversiones,2022,col,Colombia,0.2692118287086487
3,Baja California Sur,Nuevas inversiones,2022,deu,Germany,0.4800082743167877
3,Baja California Sur,Nuevas inversiones,2022,dnk,Denmark,0.2872556447982788
3,Baja California Sur,Nuevas inversiones,2022,esp,Spain,0.5936695337295532
3,Baja California Sur,Nuevas inversiones,2022,fra,France,1.5171056985855103
3,Baja California Sur,Nuevas inversiones,2022,gbr,United Kingdom,12.074313163757324
3,Baja California Sur,Nuevas inversiones,2022,usa,United States,473.0421142578125
3,Baja California Sur,Nuevas inversiones,2022,ven,Venezuela,0.5852786898612976
3,Baja California Sur,Nuevas inversiones,2022,xxa,Unknown,0.17293593287467957
3,Baja California Sur,Reinversión de utilidades,1999,che,Switzerland,0.021333999931812286
3,Baja California Sur,Reinversión de utilidades,1999,fra,France,0.004563000053167343
3,Baja California Sur,Reinversión de utilidades,1999,nld,Netherlands,0.025102000683546066
3,Baja California Sur,Reinversión de utilidades,1999,usa,United States,0.3637149930000305
3,Baja California Sur,Reinversión de utilidades,2000,usa,United States,3.121721029281616
3,Baja California Sur,Reinversión de utilidades,2001,usa,United States,7.2266740798950195
3,Baja California Sur,Reinversión de utilidades,2002,usa,United States,4.209596157073975
3,Baja California Sur,Reinversión de utilidades,2003,usa,United States,2.8064839839935303
3,Baja California Sur,Reinversión de utilidades,2004,esp,Spain,0.06933099776506424
3,Baja California Sur,Reinversión de utilidades,2004,gbr,United Kingdom,0.47943100333213806
3,Baja California Sur,Reinversión de utilidades,2004,usa,United States,3.553278923034668
3,Baja California Sur,Reinversión de utilidades,2005,esp,Spain,0.05342999845743179
3,Baja California Sur,Reinversión de utilidades,2005,usa,United States,5.737539768218994
3,Baja California Sur,Reinversión de utilidades,2006,esp,Spain,0.8992810249328613
3,Baja California Sur,Reinversión de utilidades,2006,usa,United States,15.160510063171387
3,Baja California Sur,Reinversión de utilidades,2007,esp,Spain,1.634124994277954
3,Baja California Sur,Reinversión de utilidades,2007,fra,France,0.005840000230818987
3,Baja California Sur,Reinversión de utilidades,2007,usa,United States,16.889976501464844
3,Baja California Sur,Reinversión de utilidades,2008,esp,Spain,7.142712116241455
3,Baja California Sur,Reinversión de utilidades,2008,fra,France,0.00634300010278821
3,Baja California Sur,Reinversión de utilidades,2008,usa,United States,18.358274459838867
3,Baja California Sur,Reinversión de utilidades,2009,esp,Spain,4.624650955200195
3,Baja California Sur,Reinversión de utilidades,2009,fra,France,0.39751800894737244
3,Baja California Sur,Reinversión de utilidades,2009,usa,United States,11.122734069824219
3,Baja California Sur,Reinversión de utilidades,2010,esp,Spain,7.6374688148498535
3,Baja California Sur,Reinversión de utilidades,2010,gbr,United Kingdom,0.4385190010070801
3,Baja California Sur,Reinversión de utilidades,2010,nld,Netherlands,-0.13312800228595734
3,Baja California Sur,Reinversión de utilidades,2010,usa,United States,9.892263412475586
3,Baja California Sur,Reinversión de utilidades,2011,esp,Spain,9.31435775756836
3,Baja California Sur,Reinversión de utilidades,2011,fra,France,0.054012998938560486
3,Baja California Sur,Reinversión de utilidades,2011,gbr,United Kingdom,0.061124999076128006
3,Baja California Sur,Reinversión de utilidades,2011,nld,Netherlands,-0.2731732130050659
3,Baja California Sur,Reinversión de utilidades,2011,usa,United States,19.470849990844727
3,Baja California Sur,Reinversión de utilidades,2012,esp,Spain,12.143623352050781
3,Baja California Sur,Reinversión de utilidades,2012,fra,France,0.6533600091934204
3,Baja California Sur,Reinversión de utilidades,2012,gbr,United Kingdom,0.10576999932527542
3,Baja California Sur,Reinversión de utilidades,2012,usa,United States,9.629178047180176
3,Baja California Sur,Reinversión de utilidades,2013,esp,Spain,7.056990146636963
3,Baja California Sur,Reinversión de utilidades,2013,fra,France,0.19460999965667725
3,Baja California Sur,Reinversión de utilidades,2013,nld,Netherlands,0.35424861311912537
3,Baja California Sur,Reinversión de utilidades,2013,usa,United States,20.58425521850586
3,Baja California Sur,Reinversión de utilidades,2014,esp,Spain,-10.224483489990234
3,Baja California Sur,Reinversión de utilidades,2014,fra,France,0.13931100070476532
3,Baja California Sur,Reinversión de utilidades,2014,nld,Netherlands,0.23347115516662598
3,Baja California Sur,Reinversión de utilidades,2014,usa,United States,24.64771842956543
3,Baja California Sur,Reinversión de utilidades,2015,esp,Spain,-45.42381286621094
3,Baja California Sur,Reinversión de utilidades,2015,nld,Netherlands,0.22149090468883514
3,Baja California Sur,Reinversión de utilidades,2015,usa,United States,24.098207473754883
3,Baja California Sur,Reinversión de utilidades,2015,xxa,Unknown,3.2153682708740234
3,Baja California Sur,Reinversión de utilidades,2016,esp,Spain,17.397172927856445
3,Baja California Sur,Reinversión de utilidades,2016,nld,Netherlands,0.21090662479400635
3,Baja California Sur,Reinversión de utilidades,2016,usa,United States,32.7947998046875
3,Baja California Sur,Reinversión de utilidades,2016,xxa,Unknown,2.762650489807129
3,Baja California Sur,Reinversión de utilidades,2017,esp,Spain,25.883182525634766
3,Baja California Sur,Reinversión de utilidades,2017,nld,Netherlands,0.22591671347618103
3,Baja California Sur,Reinversión de utilidades,2017,usa,United States,64.54802703857422
3,Baja California Sur,Reinversión de utilidades,2018,esp,Spain,48.81099319458008
3,Baja California Sur,Reinversión de utilidades,2018,nld,Netherlands,-0.25377029180526733
3,Baja California Sur,Reinversión de utilidades,2018,usa,United States,18.191612243652344
3,Baja California Sur,Reinversión de utilidades,2019,esp,Spain,56.66583251953125
3,Baja California Sur,Reinversión de utilidades,2019,usa,United States,18.884464263916016
3,Baja California Sur,Reinversión de utilidades,2020,esp,Spain,34.097206115722656
3,Baja California Sur,Reinversión de utilidades,2020,fra,France,8.488713264465332
3,Baja California Sur,Reinversión de utilidades,2020,usa,United States,42.53397750854492
3,Baja California Sur,Reinversión de utilidades,2021,esp,Spain,27.2788028717041
3,Baja California Sur,Reinversión de utilidades,2021,fra,France,-0.03144209086894989
3,Baja California Sur,Reinversión de utilidades,2021,gbr,United Kingdom,-0.5918663144111633
3,Baja California Sur,Reinversión de utilidades,2021,nld,Netherlands,0.03238501027226448
3,Baja California Sur,Reinversión de utilidades,2021,usa,United States,8.16036605834961
3,Baja California Sur,Reinversión de utilidades,2022,esp,Spain,-16.81378746032715
3,Baja California Sur,Reinversión de utilidades,2022,usa,United States,129.1197509765625
4,Campeche,Cuentas entre compañías,1999,fra,France,0.014077999629080296
4,Campeche,Cuentas entre compañías,1999,usa,United States,4.926070213317871
4,Campeche,Cuentas entre compañías,2000,fra,France,0.25115200877189636
4,Campeche,Cuentas entre compañías,2000,usa,United States,6.451760768890381
4,Campeche,Cuentas entre compañías,2001,fra,France,-0.008142000064253807
4,Campeche,Cuentas entre compañías,2001,usa,United States,-21.54877471923828
4,Campeche,Cuentas entre compañías,2002,usa,United States,13.373343467712402
4,Campeche,Cuentas entre compañías,2003,esp,Spain,14.502655982971191
4,Campeche,Cuentas entre compañías,2003,usa,United States,14.691064834594727
4,Campeche,Cuentas entre compañías,2004,esp,Spain,17.43852424621582
4,Campeche,Cuentas entre compañías,2004,fra,France,0.01345799956470728
4,Campeche,Cuentas entre compañías,2004,usa,United States,9.918913841247559
4,Campeche,Cuentas entre compañías,2005,can,Canada,-87.57647705078125
4,Campeche,Cuentas entre compañías,2005,esp,Spain,12.479899406433105
4,Campeche,Cuentas entre compañías,2005,fra,France,0.010975999757647514
4,Campeche,Cuentas entre compañías,2005,usa,United States,5.6162190437316895
4,Campeche,Cuentas entre compañías,2005,xxa,Unknown,0.5565609931945801
4,Campeche,Cuentas entre compañías,2006,can,Canada,-13.689813613891602
4,Campeche,Cuentas entre compañías,2006,esp,Spain,1.1409209966659546
4,Campeche,Cuentas entre compañías,2006,fra,France,0.020503999665379524
4,Campeche,Cuentas entre compañías,2006,usa,United States,8.35230827331543
4,Campeche,Cuentas entre compañías,2007,esp,Spain,-0.029915999621152878
4,Campeche,Cuentas entre compañías,2007,fra,France,-0.0009069999796338379
4,Campeche,Cuentas entre compañías,2007,sgp,Singapore,-29.430517196655273
4,Campeche,Cuentas entre compañías,2007,usa,United States,-50.40885925292969
4,Campeche,Cuentas entre compañías,2008,fra,France,0.024466000497341156
4,Campeche,Cuentas entre compañías,2008,usa,United States,13.271777153015137
4,Campeche,Cuentas entre compañías,2009,fra,France,-0.028217000886797905
4,Campeche,Cuentas entre compañías,2009,usa,United States,-23.625450134277344
4,Campeche,Cuentas entre compañías,2010,esp,Spain,23.93820571899414
4,Campeche,Cuentas entre compañías,2010,fra,France,-0.04293899983167648
4,Campeche,Cuentas entre compañías,2010,usa,United States,0.42448198795318604
4,Campeche,Cuentas entre compañías,2011,esp,Spain,-6.31807279586792
4,Campeche,Cuentas entre compañías,2011,fra,France,0.0038129999302327633
4,Campeche,Cuentas entre compañías,2011,usa,United States,-79.96980285644531
4,Campeche,Cuentas entre compañías,2012,esp,Spain,1.312878966331482
4,Campeche,Cuentas entre compañías,2012,fra,France,0.11142099648714066
4,Campeche,Cuentas entre compañías,2012,usa,United States,200.1221923828125
4,Campeche,Cuentas entre compañías,2013,esp,Spain,-8.901131629943848
4,Campeche,Cuentas entre compañías,2013,fra,France,0.14149299263954163
4,Campeche,Cuentas entre compañías,2013,gbr,United Kingdom,-14.692439079284668
4,Campeche,Cuentas entre compañías,2013,usa,United States,3.700479030609131
4,Campeche,Cuentas entre compañías,2014,esp,Spain,0.08584000170230865
4,Campeche,Cuentas entre compañías,2014,fra,France,0.15586699545383453
4,Campeche,Cuentas entre compañías,2014,usa,United States,84.92628479003906
4,Campeche,Cuentas entre compañías,2015,esp,Spain,97.14735412597656
4,Campeche,Cuentas entre compañías,2015,fra,France,0.007590829860419035
4,Campeche,Cuentas entre compañías,2015,usa,United States,90.44297790527344
4,Campeche,Cuentas entre compañías,2016,esp,Spain,84.07360076904297
4,Campeche,Cuentas entre compañías,2016,fra,France,-0.018212400376796722
4,Campeche,Cuentas entre compañías,2016,usa,United States,-86.74817657470703
4,Campeche,Cuentas entre compañías,2017,esp,Spain,1.4692027568817139
4,Campeche,Cuentas entre compañías,2017,usa,United States,176.5057830810547
4,Campeche,Cuentas entre compañías,2018,che,Switzerland,0.8278106451034546
4,Campeche,Cuentas entre compañías,2018,esp,Spain,2.0812394618988037
4,Campeche,Cuentas entre compañías,2018,usa,United States,1.2595938444137573
4,Campeche,Cuentas entre compañías,2019,esp,Spain,-7.806548118591309
4,Campeche,Cuentas entre compañías,2019,gbr,United Kingdom,11.38835334777832
4,Campeche,Cuentas entre compañías,2019,nld,Netherlands,-0.023835239931941032
4,Campeche,Cuentas entre compañías,2019,usa,United States,15.177319526672363
4,Campeche,Cuentas entre compañías,2020,esp,Spain,5.321228981018066
4,Campeche,Cuentas entre compañías,2020,gbr,United Kingdom,0.9283372163772583
4,Campeche,Cuentas entre compañías,2020,nld,Netherlands,-3.0890376567840576
4,Campeche,Cuentas entre compañías,2020,usa,United States,31.536422729492188
4,Campeche,Cuentas entre compañías,2021,nld,Netherlands,-1.4347425699234009
4,Campeche,Cuentas entre compañías,2021,usa,United States,-18.064157485961914
4,Campeche,Cuentas entre compañías,2022,esp,Spain,0.10584773868322372
4,Campeche,Cuentas entre compañías,2022,nld,Netherlands,0.16407275199890137
4,Campeche,Cuentas entre compañías,2022,usa,United States,-94.79131317138672
4,Campeche,Nuevas inversiones,1999,can,Canada,0.07028400152921677
4,Campeche,Nuevas inversiones,1999,esp,Spain,0.2000409960746765
4,Campeche,Nuevas inversiones,1999,fra,France,3.1137990951538086
4,Campeche,Nuevas inversiones,1999,gbr,United Kingdom,0.48543399572372437
4,Campeche,Nuevas inversiones,1999,nld,Netherlands,0.10641299933195114
4,Campeche,Nuevas inversiones,1999,pri,Puerto Rico,0.05846000090241432
4,Campeche,Nuevas inversiones,1999,usa,United States,2.999903917312622
4,Campeche,Nuevas inversiones,1999,xxa,Unknown,0.6197239756584167
4,Campeche,Nuevas inversiones,2000,can,Canada,0.4359470009803772
4,Campeche,Nuevas inversiones,2000,deu,Germany,0.0955440029501915
4,Campeche,Nuevas inversiones,2000,esp,Spain,8.31645679473877
4,Campeche,Nuevas inversiones,2000,fra,France,-14.243210792541504
4,Campeche,Nuevas inversiones,2000,nld,Netherlands,-0.05995900183916092
4,Campeche,Nuevas inversiones,2000,pri,Puerto Rico,-0.10851699858903885
4,Campeche,Nuevas inversiones,2000,usa,United States,19.56640625
4,Campeche,Nuevas inversiones,2000,xxa,Unknown,0.5545859932899475
4,Campeche,Nuevas inversiones,2001,can,Canada,-0.0871950015425682
4,Campeche,Nuevas inversiones,2001,esp,Spain,1.232828974723816
4,Campeche,Nuevas inversiones,2001,fra,France,3.0537829399108887
4,Campeche,Nuevas inversiones,2001,nld,Netherlands,11.396794319152832
4,Campeche,Nuevas inversiones,2001,pri,Puerto Rico,0.07304999977350235
4,Campeche,Nuevas inversiones,2001,usa,United States,47.66987609863281
4,Campeche,Nuevas inversiones,2001,xxa,Unknown,0.06290200352668762
4,Campeche,Nuevas inversiones,2002,can,Canada,0.02237199991941452
4,Campeche,Nuevas inversiones,2002,esp,Spain,36.539222717285156
4,Campeche,Nuevas inversiones,2002,fra,France,42.32111358642578
4,Campeche,Nuevas inversiones,2002,gbr,United Kingdom,4.190600872039795
4,Campeche,Nuevas inversiones,2002,nld,Netherlands,17.282970428466797
4,Campeche,Nuevas inversiones,2002,pri,Puerto Rico,0.012353000231087208
4,Campeche,Nuevas inversiones,2002,usa,United States,61.46268844604492
4,Campeche,Nuevas inversiones,2002,xxa,Unknown,0.47359699010849
4,Campeche,Nuevas inversiones,2003,esp,Spain,9.427447319030762
4,Campeche,Nuevas inversiones,2003,fra,France,5.295607089996338
4,Campeche,Nuevas inversiones,2003,gbr,United Kingdom,2.7706210613250732
4,Campeche,Nuevas inversiones,2003,ita,Italy,-0.0031369999051094055
4,Campeche,Nuevas inversiones,2003,nld,Netherlands,-0.04815100133419037
4,Campeche,Nuevas inversiones,2003,pri,Puerto Rico,0.05792199820280075
4,Campeche,Nuevas inversiones,2003,usa,United States,15.198476791381836
4,Campeche,Nuevas inversiones,2004,can,Canada,0.2191160023212433
4,Campeche,Nuevas inversiones,2004,esp,Spain,26.183462142944336
4,Campeche,Nuevas inversiones,2004,fra,France,0.9313079714775085
4,Campeche,Nuevas inversiones,2004,gbr,United Kingdom,1.8449339866638184
4,Campeche,Nuevas inversiones,2004,ita,Italy,0.0040339999832212925
4,Campeche,Nuevas inversiones,2004,nld,Netherlands,26.554346084594727
4,Campeche,Nuevas inversiones,2004,pri,Puerto Rico,0.03915100172162056
4,Campeche,Nuevas inversiones,2004,usa,United States,64.7357406616211
4,Campeche,Nuevas inversiones,2005,can,Canada,157.6046905517578
4,Campeche,Nuevas inversiones,2005,esp,Spain,0.0626240000128746
4,Campeche,Nuevas inversiones,2005,fra,France,3.584894895553589
4,Campeche,Nuevas inversiones,2005,gbr,United Kingdom,-0.01596199907362461
4,Campeche,Nuevas inversiones,2005,pri,Puerto Rico,0.18139100074768066
4,Campeche,Nuevas inversiones,2005,usa,United States,15.113632202148438
4,Campeche,Nuevas inversiones,2006,can,Canada,4.01774787902832
4,Campeche,Nuevas inversiones,2006,esp,Spain,1.8511569499969482
4,Campeche,Nuevas inversiones,2006,fra,France,-11.368788719177246
4,Campeche,Nuevas inversiones,2006,gbr,United Kingdom,0.01670300029218197
4,Campeche,Nuevas inversiones,2006,nld,Netherlands,0.27560698986053467
4,Campeche,Nuevas inversiones,2006,pri,Puerto Rico,0.08191200345754623
4,Campeche,Nuevas inversiones,2006,usa,United States,22.7414608001709
4,Campeche,Nuevas inversiones,2007,can,Canada,49.903480529785156
4,Campeche,Nuevas inversiones,2007,esp,Spain,4.244869232177734
4,Campeche,Nuevas inversiones,2007,fra,France,-0.13553300499916077
4,Campeche,Nuevas inversiones,2007,nld,Netherlands,0.6101599931716919
4,Campeche,Nuevas inversiones,2007,usa,United States,71.10581970214844
4,Campeche,Nuevas inversiones,2008,can,Canada,-0.17003899812698364
4,Campeche,Nuevas inversiones,2008,esp,Spain,4.704762935638428
4,Campeche,Nuevas inversiones,2008,fra,France,-0.4709410071372986
4,Campeche,Nuevas inversiones,2008,gbr,United Kingdom,0.003800000064074993
4,Campeche,Nuevas inversiones,2008,ind,India,-0.000006000000212225132
4,Campeche,Nuevas inversiones,2008,nld,Netherlands,-0.44889599084854126
4,Campeche,Nuevas inversiones,2008,nor,Norway,0.012977000325918198
4,Campeche,Nuevas inversiones,2008,usa,United States,4.676088809967041
4,Campeche,Nuevas inversiones,2009,esp,Spain,26.088722229003906
4,Campeche,Nuevas inversiones,2009,gbr,United Kingdom,0.07232200354337692
4,Campeche,Nuevas inversiones,2009,usa,United States,20.20966911315918
4,Campeche,Nuevas inversiones,2010,esp,Spain,0.5275260210037231
4,Campeche,Nuevas inversiones,2010,gbr,United Kingdom,0.3357529938220978
4,Campeche,Nuevas inversiones,2010,ita,Italy,0.0006200000061653554
4,Campeche,Nuevas inversiones,2010,pri,Puerto Rico,0.002773999935016036
4,Campeche,Nuevas inversiones,2010,usa,United States,39.672454833984375
4,Campeche,Nuevas inversiones,2010,ven,Venezuela,0.5543149709701538
4,Campeche,Nuevas inversiones,2011,can,Canada,0.0009950000094249845
4,Campeche,Nuevas inversiones,2011,che,Switzerland,0.9615749716758728
4,Campeche,Nuevas inversiones,2011,esp,Spain,12.904626846313477
4,Campeche,Nuevas inversiones,2011,fra,France,-0.7598829865455627
4,Campeche,Nuevas inversiones,2011,gbr,United Kingdom,-0.05848135054111481
4,Campeche,Nuevas inversiones,2011,usa,United States,50.32663345336914
4,Campeche,Nuevas inversiones,2011,ven,Venezuela,0.9396839737892151
4,Campeche,Nuevas inversiones,2012,can,Canada,-5.711927890777588
4,Campeche,Nuevas inversiones,2012,usa,United States,-48.33256912231445
4,Campeche,Nuevas inversiones,2012,ven,Venezuela,1.8995510339736938
4,Campeche,Nuevas inversiones,2013,col,Colombia,0.30997198820114136
4,Campeche,Nuevas inversiones,2013,esp,Spain,18.134384155273438
4,Campeche,Nuevas inversiones,2013,gbr,United Kingdom,18.19605255126953
4,Campeche,Nuevas inversiones,2013,ita,Italy,23.4256591796875
4,Campeche,Nuevas inversiones,2013,usa,United States,66.93933868408203
4,Campeche,Nuevas inversiones,2013,ven,Venezuela,2.8763434886932373
4,Campeche,Nuevas inversiones,2014,esp,Spain,3.6050970554351807
4,Campeche,Nuevas inversiones,2014,fra,France,-0.6604570150375366
4,Campeche,Nuevas inversiones,2014,nld,Netherlands,19.924055099487305
4,Campeche,Nuevas inversiones,2014,sgp,Singapore,2.681274890899658
4,Campeche,Nuevas inversiones,2014,usa,United States,-11.96674633026123
4,Campeche,Nuevas inversiones,2014,ven,Venezuela,2.9168448448181152
4,Campeche,Nuevas inversiones,2014,xxa,Unknown,76.47614288330078
4,Campeche,Nuevas inversiones,2015,esp,Spain,1.9614880084991455
4,Campeche,Nuevas inversiones,2015,nld,Netherlands,1.2265193462371826
4,Campeche,Nuevas inversiones,2015,nor,Norway,-1.8464215993881226
4,Campeche,Nuevas inversiones,2015,usa,United States,287.5716247558594
4,Campeche,Nuevas inversiones,2015,ven,Venezuela,1.011165976524353
4,Campeche,Nuevas inversiones,2015,xxa,Unknown,-11.94929027557373
4,Campeche,Nuevas inversiones,2016,esp,Spain,11.33184814453125
4,Campeche,Nuevas inversiones,2016,usa,United States,12.463030815124512
4,Campeche,Nuevas inversiones,2016,xxa,Unknown,-1.0171300172805786
4,Campeche,Nuevas inversiones,2017,can,Canada,3.487149238586426
4,Campeche,Nuevas inversiones,2017,esp,Spain,4.607964038848877
4,Campeche,Nuevas inversiones,2017,ita,Italy,-0.9920375943183899
4,Campeche,Nuevas inversiones,2017,usa,United States,56.25948715209961
4,Campeche,Nuevas inversiones,2017,ven,Venezuela,0.45807111263275146
4,Campeche,Nuevas inversiones,2018,can,Canada,0.8265076279640198
4,Campeche,Nuevas inversiones,2018,gbr,United Kingdom,3.953193187713623
4,Campeche,Nuevas inversiones,2018,usa,United States,11.171932220458984
4,Campeche,Nuevas inversiones,2018,ven,Venezuela,0.3641537129878998
4,Campeche,Nuevas inversiones,2019,can,Canada,4.504922389984131
4,Campeche,Nuevas inversiones,2019,esp,Spain,18.96415138244629
4,Campeche,Nuevas inversiones,2019,usa,United States,53.130035400390625
