State ID,State,Year,Sector ID,Sector,Investment
11,Guanajuato,2005,46,Retail Trade,31.487546920776367
11,Guanajuato,2005,48-49,Transportation and Storage,22.667299330234528
11,Guanajuato,2005,51,Mass Media Information,70.29069519042969
11,Guanajuato,2005,52,Financial and Insurance Services,24.544677734375
11,Guanajuato,2005,53,Real Estate and Rental Services of Furniture and Intangible Assets,6.049808025360107
11,Guanajuato,2005,54,"Services Professionals, Scientists and Technicals",-0.07114599645137787
11,Guanajuato,2005,56,Support Services to Business and Waste Management and Waste and Remediation Services,2.5837550163269043
11,Guanajuato,2005,72,Temporary Accommodation and Food Preparation and Drinks,-0.9126070141792297
11,Guanajuato,2006,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",-0.9106640219688416
11,Guanajuato,2006,21,Mining,-0.15775200724601746
11,Guanajuato,2006,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-0.08288899809122086
11,Guanajuato,2006,23,Building,1.4325439929962158
11,Guanajuato,2006,31-33,Manufacturing Industries,437.38340759277344
11,Guanajuato,2006,43,To the Wholesale Trade,12.295159339904785
11,Guanajuato,2006,46,Retail Trade,-3.4324839115142822
11,Guanajuato,2006,48-49,Transportation and Storage,3.5260020568966866
11,Guanajuato,2006,51,Mass Media Information,35.79426574707031
11,Guanajuato,2006,52,Financial and Insurance Services,82.18501281738281
11,Guanajuato,2006,53,Real Estate and Rental Services of Furniture and Intangible Assets,3.441011905670166
11,Guanajuato,2006,54,"Services Professionals, Scientists and Technicals",15.108914375305176
11,Guanajuato,2006,56,Support Services to Business and Waste Management and Waste and Remediation Services,9.473069190979004
11,Guanajuato,2006,72,Temporary Accommodation and Food Preparation and Drinks,0.4102979898452759
11,Guanajuato,2007,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",-0.366241991519928
11,Guanajuato,2007,21,Mining,62.14506530761719
11,Guanajuato,2007,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",143.1231689453125
11,Guanajuato,2007,23,Building,145.68258666992188
11,Guanajuato,2007,31-33,Manufacturing Industries,503.3298873901367
11,Guanajuato,2007,43,To the Wholesale Trade,40.810184478759766
11,Guanajuato,2007,46,Retail Trade,23.43061637878418
11,Guanajuato,2007,48-49,Transportation and Storage,16.266742706298828
11,Guanajuato,2007,51,Mass Media Information,13.918935775756836
11,Guanajuato,2007,52,Financial and Insurance Services,110.05989837646484
11,Guanajuato,2007,53,Real Estate and Rental Services of Furniture and Intangible Assets,3.2098491191864014
11,Guanajuato,2007,54,"Services Professionals, Scientists and Technicals",0.3972319960594177
11,Guanajuato,2007,56,Support Services to Business and Waste Management and Waste and Remediation Services,3.184986114501953
11,Guanajuato,2007,71,"Leisure and Cultural Services, Sports, and other Recreational Services",16.334165573120117
11,Guanajuato,2007,72,Temporary Accommodation and Food Preparation and Drinks,10.46318531036377
11,Guanajuato,2008,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",3.5777089595794678
11,Guanajuato,2008,21,Mining,157.70802307128906
11,Guanajuato,2008,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-1.06905198097229
11,Guanajuato,2008,23,Building,-1.7374939918518066
11,Guanajuato,2008,31-33,Manufacturing Industries,352.1821517944336
11,Guanajuato,2008,43,To the Wholesale Trade,13.432861328125
11,Guanajuato,2008,46,Retail Trade,29.31020164489746
11,Guanajuato,2008,48-49,Transportation and Storage,5.8513781279325485
11,Guanajuato,2008,51,Mass Media Information,53.309356689453125
11,Guanajuato,2008,52,Financial and Insurance Services,126.29003143310547
11,Guanajuato,2008,53,Real Estate and Rental Services of Furniture and Intangible Assets,10.197892189025879
11,Guanajuato,2008,54,"Services Professionals, Scientists and Technicals",-0.0005959999980404973
11,Guanajuato,2008,56,Support Services to Business and Waste Management and Waste and Remediation Services,-3.1675519943237305
11,Guanajuato,2008,72,Temporary Accommodation and Food Preparation and Drinks,7.258810043334961
11,Guanajuato,2009,21,Mining,21.415353775024414
11,Guanajuato,2009,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",1.3126100301742554
11,Guanajuato,2009,23,Building,32.421390533447266
11,Guanajuato,2009,31-33,Manufacturing Industries,97.71843910217285
11,Guanajuato,2009,43,To the Wholesale Trade,-11.926724433898926
11,Guanajuato,2009,46,Retail Trade,185.9454803466797
11,Guanajuato,2009,48-49,Transportation and Storage,8.96765998750925
11,Guanajuato,2009,51,Mass Media Information,19.59359359741211
11,Guanajuato,2009,52,Financial and Insurance Services,69.12261962890625
11,Guanajuato,2009,53,Real Estate and Rental Services of Furniture and Intangible Assets,5.825387001037598
11,Guanajuato,2009,54,"Services Professionals, Scientists and Technicals",61.7022705078125
11,Guanajuato,2009,56,Support Services to Business and Waste Management and Waste and Remediation Services,15.522991180419922
11,Guanajuato,2009,72,Temporary Accommodation and Food Preparation and Drinks,0.820589005947113
11,Guanajuato,2010,21,Mining,1.0510109663009644
11,Guanajuato,2010,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-5.631836891174316
11,Guanajuato,2010,23,Building,6.25099515914917
11,Guanajuato,2010,31-33,Manufacturing Industries,194.61706733703613
11,Guanajuato,2010,43,To the Wholesale Trade,-40.85718536376953
11,Guanajuato,2010,46,Retail Trade,72.42017364501953
11,Guanajuato,2010,48-49,Transportation and Storage,19.026816615834832
11,Guanajuato,2010,51,Mass Media Information,126.42015075683594
11,Guanajuato,2010,52,Financial and Insurance Services,41.95351791381836
11,Guanajuato,2010,53,Real Estate and Rental Services of Furniture and Intangible Assets,1.0534930229187012
11,Guanajuato,2010,54,"Services Professionals, Scientists and Technicals",-25.59477424621582
11,Guanajuato,2010,56,Support Services to Business and Waste Management and Waste and Remediation Services,2.454200029373169
11,Guanajuato,2010,72,Temporary Accommodation and Food Preparation and Drinks,6.110249042510986
11,Guanajuato,2011,21,Mining,2.5545859336853027
11,Guanajuato,2011,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",7.103279113769531
11,Guanajuato,2011,23,Building,0.06890399754047394
11,Guanajuato,2011,31-33,Manufacturing Industries,1064.4470291137695
11,Guanajuato,2011,43,To the Wholesale Trade,40.9478759765625
11,Guanajuato,2011,46,Retail Trade,57.058937072753906
11,Guanajuato,2011,48-49,Transportation and Storage,16.443959146738052
11,Guanajuato,2011,51,Mass Media Information,8.47262954711914
11,Guanajuato,2011,52,Financial and Insurance Services,55.9465446472168
11,Guanajuato,2011,53,Real Estate and Rental Services of Furniture and Intangible Assets,24.765663146972656
11,Guanajuato,2011,54,"Services Professionals, Scientists and Technicals",105.58731842041016
11,Guanajuato,2011,56,Support Services to Business and Waste Management and Waste and Remediation Services,18.884597778320313
11,Guanajuato,2011,71,"Leisure and Cultural Services, Sports, and other Recreational Services",5.638379096984863
11,Guanajuato,2011,72,Temporary Accommodation and Food Preparation and Drinks,10.646159172058105
11,Guanajuato,2011,81,Other Services except Government Activities,0.5078738927841187
11,Guanajuato,2012,21,Mining,-6.684565544128418
11,Guanajuato,2012,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",48.56355667114258
11,Guanajuato,2012,23,Building,6.935563564300537
11,Guanajuato,2012,31-33,Manufacturing Industries,1005.4329795837402
11,Guanajuato,2012,43,To the Wholesale Trade,16.265338897705078
11,Guanajuato,2012,46,Retail Trade,89.40019989013672
11,Guanajuato,2012,48-49,Transportation and Storage,27.318845510482788
11,Guanajuato,2012,51,Mass Media Information,40.40106201171875
11,Guanajuato,2012,52,Financial and Insurance Services,17.156938552856445
11,Guanajuato,2012,53,Real Estate and Rental Services of Furniture and Intangible Assets,23.33220863342285
11,Guanajuato,2012,54,"Services Professionals, Scientists and Technicals",45.01263427734375
11,Guanajuato,2012,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.8737918138504028
11,Guanajuato,2012,72,Temporary Accommodation and Food Preparation and Drinks,5.167171955108643
11,Guanajuato,2013,21,Mining,-0.11528579145669937
11,Guanajuato,2013,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",240.7438201904297
11,Guanajuato,2013,23,Building,14.038402557373047
11,Guanajuato,2013,31-33,Manufacturing Industries,2191.030731201172
11,Guanajuato,2013,43,To the Wholesale Trade,35.774410247802734
11,Guanajuato,2013,46,Retail Trade,-87.65294647216797
11,Guanajuato,2013,48-49,Transportation and Storage,97.7930908203125
11,Guanajuato,2013,51,Mass Media Information,111.56961059570313
11,Guanajuato,2013,52,Financial and Insurance Services,6.148464202880859
11,Guanajuato,2013,53,Real Estate and Rental Services of Furniture and Intangible Assets,4.653922080993652
11,Guanajuato,2013,54,"Services Professionals, Scientists and Technicals",-3.317095994949341
11,Guanajuato,2013,56,Support Services to Business and Waste Management and Waste and Remediation Services,7.320892333984375
11,Guanajuato,2013,72,Temporary Accommodation and Food Preparation and Drinks,0.3766421675682068
11,Guanajuato,2014,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",10.650389671325684
11,Guanajuato,2014,21,Mining,3.1705150604248047
11,Guanajuato,2014,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",40.74091339111328
11,Guanajuato,2014,23,Building,-5.28869104385376
11,Guanajuato,2014,31-33,Manufacturing Industries,985.3752136230469
11,Guanajuato,2014,43,To the Wholesale Trade,-1.3789398670196533
11,Guanajuato,2014,46,Retail Trade,54.003292083740234
11,Guanajuato,2014,48-49,Transportation and Storage,251.12588334083557
11,Guanajuato,2014,51,Mass Media Information,-164.61875915527344
11,Guanajuato,2014,52,Financial and Insurance Services,117.69178009033203
11,Guanajuato,2014,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.1428849995136261
11,Guanajuato,2014,54,"Services Professionals, Scientists and Technicals",3.0392444133758545
11,Guanajuato,2014,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.21049143373966217
11,Guanajuato,2014,72,Temporary Accommodation and Food Preparation and Drinks,21.41992950439453
11,Guanajuato,2015,21,Mining,66.03418731689453
11,Guanajuato,2015,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",74.47527313232422
11,Guanajuato,2015,23,Building,241.06365966796875
11,Guanajuato,2015,31-33,Manufacturing Industries,651.2448406219482
11,Guanajuato,2015,43,To the Wholesale Trade,75.40127563476563
11,Guanajuato,2015,46,Retail Trade,82.39494323730469
11,Guanajuato,2015,48-49,Transportation and Storage,425.0245056152344
11,Guanajuato,2015,51,Mass Media Information,27.866392135620117
11,Guanajuato,2015,52,Financial and Insurance Services,82.59465026855469
11,Guanajuato,2015,54,"Services Professionals, Scientists and Technicals",7.975815773010254
11,Guanajuato,2015,56,Support Services to Business and Waste Management and Waste and Remediation Services,3.970679998397827
11,Guanajuato,2015,72,Temporary Accommodation and Food Preparation and Drinks,14.06079387664795
11,Guanajuato,2016,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",4.027856349945068
11,Guanajuato,2016,23,Building,60.10242462158203
11,Guanajuato,2016,31-33,Manufacturing Industries,1079.9714736938477
11,Guanajuato,2016,43,To the Wholesale Trade,14.818413734436035
11,Guanajuato,2016,46,Retail Trade,24.6273136138916
11,Guanajuato,2016,48-49,Transportation and Storage,47.31068801879883
11,Guanajuato,2016,51,Mass Media Information,40.37356948852539
11,Guanajuato,2016,52,Financial and Insurance Services,32.03034210205078
11,Guanajuato,2016,54,"Services Professionals, Scientists and Technicals",-0.14502333104610443
11,Guanajuato,2016,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.38255584239959717
11,Guanajuato,2017,21,Mining,72.8663330078125
11,Guanajuato,2017,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",235.0538330078125
11,Guanajuato,2017,23,Building,4.513758182525635
11,Guanajuato,2017,31-33,Manufacturing Industries,1216.581802368164
11,Guanajuato,2017,43,To the Wholesale Trade,67.56261444091797
11,Guanajuato,2017,46,Retail Trade,34.78781509399414
11,Guanajuato,2017,48-49,Transportation and Storage,40.11287574470043
11,Guanajuato,2017,51,Mass Media Information,22.419403076171875
11,Guanajuato,2017,52,Financial and Insurance Services,-20.965497970581055
11,Guanajuato,2017,54,"Services Professionals, Scientists and Technicals",1.8393580913543701
11,Guanajuato,2017,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.3369715213775635
11,Guanajuato,2018,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",1.2625582218170166
11,Guanajuato,2018,21,Mining,-4.893648147583008
11,Guanajuato,2018,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",440.7774963378906
